person_id,name,birth_year
nm0001602,Guy Pearce,1967
nm0001606,Chris Penn,1965
nm0001607,Sydney Penny,1971
nm0001608,Barry Pepper,1970
nm0001610,Elizabeth Perkins,1960
nm0001617,Lou Diamond Phillips,1962
nm0001618,Joaquin Phoenix,1974
nm0001619,Summer Phoenix,1978
nm0001620,Slim Pickens,1919
nm0001621,Bronson Pinchot,1959
nm0001623,Maria Pitillo,1966
nm0001624,Oliver Platt,1960
nm0001625,Amanda Plummer,1957
nm0001626,Christopher Plummer,1929
nm0001631,Sarah Polley,1979
nm0001632,Teri Polo,1969
nm0001634,CCH Pounder,1952
nm0001635,William Powell,1892
nm0001637,Vincent Price,1911
nm0001638,Jürgen Prochnow,1941
nm0001642,Randy Quaid,1950
nm0001646,Ted Raimi,1965
nm0001648,Charlotte Rampling,1946
nm0001650,Michael Rapaport,1970
nm0001651,Basil Rathbone,1892
nm0001653,Stephen Rea,1946
nm0001654,Ronald Reagan,1911
nm0001655,Lynn Redgrave,1943
nm0001656,Donna Reed,1921
nm0001657,Oliver Reed,1938
nm0001660,George Reeves,1914
nm0001663,Paul Reiser,1956
nm0001664,James Remar,1953
nm0001665,Lee Remick,1935
nm0001666,Debbie Reynolds,1932
nm0001669,Miranda Richardson,1958
nm0001674,Chris Rock,1965
nm0001677,Ginger Rogers,1911
nm0001678,Roy Rogers,1911
nm0001679,Mark Rolston,1956
nm0001680,Robert Romanus,1956
nm0001682,Mickey Rooney,1920
nm0001683,Roseanne Barr,1952
nm0001686,Cynthia Rothrock,1957
nm0001688,Alan Ruck,1956
nm0001689,Mercedes Ruehl,1948
nm0001691,Geoffrey Rush,1951
nm0001694,Meredith Salenger,1970
nm0001695,George Sanders,1906
nm0001696,Julian Sands,1958
nm0001698,John Savage,0
nm0001703,Maximilian Schell,1930
nm0001705,Rob Schneider,1963
nm0001706,Michael Schoeffling,1960
nm0001709,Til Schweiger,1963
nm0001711,Annabella Sciorra,1960
nm0001715,George C. Scott,1927
nm0001719,George Segal,1934
nm0001721,Chloë Sevigny,1974
nm0001724,Tony Shalhoub,1953
nm0001725,Omar Sharif,1932
nm0001726,Helen Shaver,1951
nm0001728,Wallace Shawn,1943
nm0001729,Craig Sheffer,1960
nm0001730,Deborah Shelton,1948
nm0001733,Nicollette Sheridan,1963
nm0001734,Armin Shimerman,1949
nm0001735,Talia Shire,1946
nm0001737,Martin Short,1950
nm0001739,Jean Simmons,1929
nm0001743,Marc Singer,1948
nm0001744,Tom Sizemore,1961
nm0001747,Charles Martin Smith,1953
nm0001749,Maggie Smith,1934
nm0001753,P.J. Soles,1950
nm0001757,Kevin Sorbo,1958
nm0001758,Timothy Spall,1957
nm0001762,Jill St. John,1940
nm0001763,Nick Stahl,1979
nm0001765,Harry Dean Stanton,1926
nm0001766,Barbara Stanwyck,1907
nm0001767,Imelda Staunton,1956
nm0001771,Stella Stevens,1938
nm0001772,Patrick Stewart,1940
nm0001774,Ben Stiller,1965
nm0001777,Dean Stockwell,1936
nm0001778,Matt Stone,1971
nm0001780,Peter Stormare,1953
nm0001781,Julie Strain,1962
nm0001782,Susan Strasberg,1938
nm0001783,Sally Struthers,1947
nm0001784,Gloria Stuart,1910
nm0001785,Kristy Swanson,1969
nm0001786,George Takei,1937
nm0001791,Robert Taylor,1911
nm0001797,Rachel Ticotin,1958
nm0001803,Danny Trejo,1944
nm0001806,John Turturro,1957
nm0001808,Tracey Ullman,1959
nm0001811,Peter Ustinov,1921
nm0001812,Lee Van Cleef,1925
nm0001815,Jim Varney,1949
nm0001820,Abe Vigoda,1921
nm0001821,Jan-Michael Vincent,1945
nm0001824,Ally Walker,1961
nm0001825,Andrew Kevin Walker,1964
nm0001828,Melora Walters,1960
nm0001831,David Warner,1941
nm0001832,Sam Waterston,1940
nm0001833,Emily Watson,1967
nm0001838,Rachel Weisz,1970
nm0001840,Ming-Na Wen,1963
nm0001841,George Wendt,1948
nm0001842,Adam West,1928
nm0001844,Frank Whaley,1963
nm0001845,Forest Whitaker,1961
nm0001847,Richard Widmark,1914
nm0001848,Dianne Wiest,1948
nm0001851,JoBeth Williams,1948
nm0001852,Treat Williams,1951
nm0001853,Vanessa Williams,1963
nm0001859,Shelley Winters,1920
nm0001864,Noah Wyle,1971
nm0001866,Bolo Yeung,1946
nm0001868,Michael York,1942
nm0001870,Robert Young,1907
nm0001871,Pia Zadora,1954
nm0001872,Steve Zahn,1967
nm0001879,Daphne Zuniga,1962
nm0001882,Olivia d'Abo,1969
nm0001884,Max von Sydow,1929
nm0001888,Robert Douglas,1909
nm0001889,Charles Hawtrey,1914
nm0001890,Hugh Herbert,1884
nm0001891,Anthony Higgins,1947
nm0001901,Chantal Akerman,1950
nm0001902,Edward Albert,1951
nm0001903,Norma Aleandro,1936
nm0001909,Björn Andrésen,1955
nm0001913,Little Oral Annie,1960
nm0001914,Adam Ant,1954
nm0001916,Arletty,1898
nm0001917,Pedro Armendáriz Jr.,1940
nm0001918,Louis Armstrong,1901
nm0001922,Jean-Pierre Aumont,1911
nm0001923,Margaret Avery,1944
nm0001924,Hoyt Axton,1938
nm0001929,Josiane Balasko,1950
nm0001931,Binnie Barnes,1903
nm0001932,Richard Barthelmess,1895
nm0001933,Geoffrey Bayldon,1924
nm0001934,Kabir Bedi,1946
nm0001935,Noah Beery,1882
nm0001943,Marisa Berenson,1947
nm0001944,Edgar Bergen,1903
nm0001945,Claude Berri,1934
nm0001948,Charles Bickford,1891
nm0001953,Moritz Bleibtreu,1971
nm0001954,Claire Bloom,1931
nm0001955,Ann Blyth,1927
nm0001958,Dirk Bogarde,1921
nm0001960,Romane Bohringer,1973
nm0001965,Élodie Bouchez,1973
nm0001966,Clara Bow,1905
nm0001967,Peter Boyle,1935
nm0001971,Ewen Bremner,1972
nm0001974,Blair Brown,1947
nm0001975,Roscoe Lee Browne,1922
nm0001976,Horst Buchholz,1933
nm0001981,Spring Byington,1886
nm0001982,Sebastian Cabot,1918
nm0001983,Rory Calhoun,1922
nm0001985,Christy Canyon,1966
nm0001989,Leslie Caron,1931
nm0001990,Elpidia Carrillo,1961
nm0001991,Leo G. Carroll,1886
nm0001992,Johnny Carson,1925
nm0001993,Vincent Cassel,1966
nm0001995,George Chakiris,1932
nm0001999,Maury Chaykin,1949
nm0002000,Leslie Cheung,1956
nm0002002,Shin'ichi Chiba,1939
nm0002011,Lee J. Cobb,1911
nm0002012,Randall 'Tex' Cobb,1950
nm0002013,Charles Coburn,1877
nm0002016,William Conrad,1920
nm0002017,Richard Conte,1910
nm0002018,Tom Conti,1941
nm0002024,Broderick Crawford,1911
nm0002025,Hume Cronyn,1911
nm0002034,Jane Darwell,1879
nm0002037,Cliff De Young,1945
nm0002038,Gloria DeHaven,1925
nm0002039,Ruby Dee,1922
nm0002040,Vanessa del Rio,1952
nm0002043,Madhuri Dixit,1967
nm0002046,Brian Donlevy,1901
nm0002048,Melvyn Douglas,1901
nm0002050,Irene Dunne,1898
nm0002057,Richard Edson,0
nm0002058,Samantha Eggar,1939
nm0002059,Lisa Eichhorn,1952
nm0002063,Leif Erickson,1911
nm0002064,Giancarlo Esposito,1958
nm0002067,Linda Evans,1942
nm0002069,Mimsy Farmer,1945
nm0002070,Richard Farnsworth,1920
nm0002071,Will Ferrell,1967
nm0002072,Mel Ferrer,1917
nm0002076,Jason Flemyng,1966
nm0002078,Frederic Forrest,1936
nm0002084,Brenda Fricker,1945
nm0002085,Gert Fröbe,1913
nm0002088,Annette Funicello,1942
nm0002090,Zach Galligan,1964
nm0002091,Michael Gambon,1940
nm0002092,John Garfield,1913
nm0002093,Greer Garson,1904
nm0002094,Vittorio Gassman,1922
nm0002099,Henry Gibson,1935
nm0002100,Marie Gillain,1975
nm0002101,Robin Givens,1964
nm0002103,Julian Glover,1935
nm0002104,Paulette Goddard,1910
nm0002105,Judith Godrèche,1972
nm0002107,Betty Grable,1916
nm0002108,Gloria Grahame,1923
nm0002109,Faye Grant,1957
nm0002114,Kim Greist,1958
nm0002116,Paul Guilfoyle,1902
nm0002117,Paul Guilfoyle,0
nm0002118,Alan Hale,1892
nm0002121,Margaret Hamilton,1902
nm0002124,Melora Hardin,1967
nm0002128,Tess Harper,1950
nm0002129,Gregory Harrison,1950
nm0002134,Paul Henreid,1908
nm0002141,Celeste Holm,1917
nm0002142,Sandrine Holt,1972
nm0002143,Edward Everett Horton,1886
nm0002145,Trevor Howard,1913
nm0002148,Mary Beth Hurt,1946
nm0002154,Alfred Abel,1879
nm0002157,Herbert Achternbusch,1938
nm0002158,Edvin Adolphson,1893
nm0002161,Hans Albers,1891
nm0002168,Willeke van Ammelrooy,1944
nm0002181,Imanol Arias,1956
nm0002183,George Arliss,1868
nm0002198,Charles Aznavour,1924
nm0002230,Carlos Gallardo,0
nm0002231,Gian Maria Volontè,1933
nm0002233,Erich von Stroheim,1885
nm0002246,Harry Van Gorkum,0
nm0002253,John Carroll Lynch,1963
nm0002254,King Hu,1932
nm0002270,Rex Ingram,1895
nm0002285,Pat O'Brien,1899
nm0002294,Timm Zemanek,1947
nm0002311,Montagu Love,1880
nm0002347,Kate O'Toole,1960
nm0002364,Dante Basco,1975
nm0002379,Hans Moser,1880
nm0002396,Scott Shaw,1958
nm0002436,Shannon Elizabeth,1973
nm0002438,Burnie Burns,1973
nm0002492,John Bowker,0
nm0002503,Harry Carey,1878
nm0002517,Lee Purcell,0
nm0002546,Mena Suvari,1979
nm0002588,Glenn Saxson,1942
nm0002628,Félix de Pomés,1889
nm0002768,Blanche Friderici,1878
nm0002776,Johnny Hallyday,1943
nm0002855,Neil Delama,0
nm0002871,Beatrice Ring,1965
nm0002897,Ann Todd,1907
nm0002901,Muse Watson,1948
nm0002907,Alexander Skarsgård,1976
nm0002909,Rachela Williams,1967
nm0002923,Ezekiel Norton,1970
nm0002978,Florian Gärtner,1968
nm0002994,Kevin McCarthy,1914
nm0002998,Kenneth Hughes,0
nm0003003,Ron Gilbert,0
nm0003043,Alexander Gradet,1976
nm0003062,Alan Dinehart,1889
nm0003067,Sebastian Roché,0
nm0003069,James DuMont,0
nm0003073,Arno,1949
nm0003082,Bailey Chase,0
nm0003096,Jennifer Harris,1992
nm0003104,Fabian,1943
nm0003110,Cesar Romero,1907
nm0003123,Dolores Del Río,1904
nm0003124,Pedro de Cordoba,1881
nm0003133,Jean-Christophe Bouvet,1947
nm0003185,Eric Kaye,1970
nm0003193,Harry Davenport,1866
nm0003203,Mel Welles,1924
nm0003210,C. Ernst Harth,1970
nm0003224,Stanley Andrews,1891
nm0003241,Heli Finkenzeller,1911
nm0003244,Jordi Mollà,1968
nm0003248,Fritz Rasp,1891
nm0003261,Johnny Kim,1968
nm0003267,Oskar Sima,1896
nm0003277,Joseph Crehan,1883
nm0003318,Howard Duff,1913
nm0003337,Karlheinz Böhm,1928
nm0003339,Herbert Marshall,1890
nm0003424,Hank Mann,1887
nm0003425,Asta Nielsen,1881
nm0003427,Bubba Baker,1957
nm0003436,Simone de Beauvoir,1908
nm0003490,Ludwig Berger,1892
nm0003501,Jamie Gillis,1943
nm0003508,Michel Blanc,1952
nm0003540,Nikolay Cherkasov,1903
nm0003585,Gustav Knuth,1901
nm0003586,Theo Lingen,1903
nm0003612,Michael Man-Kin Chow,0
nm0003624,Heidemarie Hatheyer,1918
nm0003679,Kate Reid,1930
nm0003706,Tim McCoy,1891
nm0003728,Owen Roe,1959
nm0003784,Joe Grisaffi,1968
nm0003813,Liselotte Pulver,1929
nm0003818,Nick Brimble,1944
nm0003835,Heather Waters,0
nm0003857,Mel Stewart,1929
nm0003895,Ramon Novarro,1899
nm0003900,José Luis Alcaine,1938
nm0003909,Michael Lonsdale,1931
nm0003928,Bob Clendenin,1964
nm0003930,Will Wallace,0
nm0003958,Pat Mastroianni,1971
nm0004030,John Karyus,1975
nm0004051,Brian Cox,1946
nm0004082,Geoff Marslett,0
nm0004095,Bobbie Phillips,0
nm0004099,Jayant,1915
nm0004109,Gulshan Grover,1955
nm0004126,Ian Gilmour,1955
nm0004133,Aure Atika,1970
nm0004134,Tasma Walton,0
nm0004178,Jeff Wolfe,0
nm0004193,Debbie Rochon,1968
nm0004198,David Acord,0
nm0004236,Ângelo Antônio,1964
nm0004237,Ângelo Antônio,1939
nm0004248,Georges Corraface,1952
nm0004258,Pino Ammendola,1951
nm0004266,Anne Hathaway,1982
nm0004282,Anne Francis,1930
nm0004284,Cristine Rose,1951
nm0004286,Clifton Collins Jr.,1970
nm0004291,Nargis,1929
nm0004292,Raj Kapoor,1924
nm0004306,George Miller,1945
nm0004309,Shirley Knight,1936
nm0004334,Rekha,1954
nm0004352,Elsa Saladin,0
nm0004356,Lisa Jakub,1978
nm0004363,Rakesh Roshan,1949
nm0004365,Fred Williamson,1938
nm0004380,Antoine de Caunes,1953
nm0004381,Emma de Caunes,1976
nm0004395,Adam Scott,1973
nm0004409,Kathy Ann Wittes,0
nm0004416,S.P. Balasubrahmanyam,1946
nm0004417,N.T. Rama Rao,1923
nm0004429,Dharmendra,1935
nm0004432,Prithviraj Kapoor,1906
nm0004433,Shammi Kapoor,1931
nm0004434,Shashi Kapoor,1938
nm0004435,Rajesh Khanna,1942
nm0004437,Sridevi,1963
nm0004456,Clare Kramer,1974
nm0004462,Jean-Louis Trintignant,1930
nm0004463,Akkineni Nageswara Rao,1923
nm0004464,Heinz Rühmann,1902
nm0004467,Kaikala Satyanarayana,1935
nm0004468,J.V. Somayajulu,1928
nm0004469,Kota Srinivasa Rao,1944
nm0004471,Subhalekha Sudhakar,1960
nm0004472,Nuthan Prasad,1945
nm0004487,Juhi Chawla,1967
nm0004490,Simon de La Brosse,1965
nm0004496,Van Johnson,1916
nm0004511,Timothy Kiley,0
nm0004517,Jason Alexander,1959
nm0004564,Hema Malini,1948
nm0004568,Ike Gingrich,0
nm0004569,Sanjay Dutt,1959
nm0004570,Sunil Dutt,1929
nm0004571,Dan van Husen,1945
nm0004576,Sobhan Babu,1937
nm0004579,Vidyasagar,1963
nm0004591,John Fasano,1961
nm0004594,Jérôme Savary,1942
nm0004625,Daniel Gélin,1921
nm0004626,Kareena Kapoor,1980
nm0004631,Seeta Rama Anjaneyulu Chilakalapudi,1907
nm0004639,Marc Forget,0
nm0004645,Antonio Sabato Jr.,1972
nm0004647,Carroll Baker,1931
nm0004650,Marisa Paredes,1946
nm0004660,Rajkumar,1928
nm0004709,Giuseppe Andrews,1979
nm0004729,Michael Beach,1963
nm0004731,Garcelle Beauvais,1966
nm0004734,Tyson Beckford,1970
nm0004735,James Van Der Beek,1977
nm0004742,Maria Bello,1967
nm0004743,Gil Bellows,1967
nm0004747,Wes Bentley,1978
nm0004752,Troy Byer,1964
nm0004760,Jennifer Blanc-Biehn,1974
nm0004761,Rachel Blanchard,0
nm0004769,Pat Boone,1934
nm0004773,Lisa Brenner,0
nm0004775,Todd Bridges,1965
nm0004778,Adrien Brody,1973
nm0004787,Saffron Burrows,1972
nm0004797,Bruno Campos,1973
nm0004816,Lumi Cavazos,1968
nm0004820,Morris Chestnut,1969
nm0004821,Michael Chiklis,1963
nm0004829,Spencer Treat Clark,1987
nm0004830,Tamara Clatterbuck,0
nm0004833,Gary Collins,1938
nm0004839,Coolio,1963
nm0004845,Elvis Costello,1954
nm0004846,Marisa Coughlan,1974
nm0004847,Walter Cronkite,1916
nm0004857,Tim Daly,1956
nm0004873,Andy Dick,1965
nm0004879,Snoop Dogg,1971
nm0004883,Tate Donovan,1963
nm0004895,David James Elliott,1960
nm0004897,John Enos III,1962
nm0004898,Omar Epps,1973
nm0004906,Peter Facinelli,1973
nm0004908,Edie Falco,1963
nm0004909,Joey Fatone,1977
nm0004910,David Faustino,1974
nm0004920,Frances Fisher,1952
nm0004929,Dave Foley,1963
nm0004931,June Foray,1917
nm0004936,Ben Foster,1980
nm0004937,Jamie Foxx,1967
nm0004949,Troy Garity,1973
nm0004950,Jennifer Garner,1972
nm0004951,Brad Garrett,1960
nm0004954,Boy George,1961
nm0004978,Adrian Grenier,1976
nm0004979,David Alan Grier,1956
nm0004983,Buddy Hackett,1924
nm0004991,Hill Harper,1966
nm0004999,Shawn Hatosy,1975
nm0005009,Laura Harring,1964
nm0005013,Iben Hjejle,1971
nm0005016,Alexandra Holden,1977
nm0005019,Bo Hopkins,1938
nm0005021,Kaitlin Hopkins,1964
nm0005023,Djimon Hounsou,1964
nm0005028,Kate Hudson,1979
nm0005030,Jon Huertas,0
nm0005033,Sammo Kam-Bo Hung,1952
nm0005035,Rachel Hunter,1969
nm0005037,James Hyde,1962
nm0005042,Jason Isaacs,1963
nm0005048,Thomas Jane,1969
nm0005049,Allison Janney,1959
nm0005051,Dominique Jennings,1965
nm0005056,Elton John,1947
nm0005058,Kirsten Johnson,0
nm0005066,Spike Jones,1911
nm0005067,Tamala Jones,1974
nm0005069,Spike Jonze,1969
nm0005078,Stacy Keach,1941
nm0005085,Jamie Kennedy,1970
nm0005089,Boyd Kestner,1964
nm0005095,Justin Kirk,1969
nm0005109,Mila Kunis,1983
nm0005121,Sherry Lansing,1944
nm0005134,Jason Lee,1970
nm0005154,Lucy Liu,1968
nm0005155,Desmond Llewelyn,1914
nm0005156,Eric Lloyd,1986
nm0005162,Robert Loggia,1930
nm0005169,Natasha Lyonne,1979
nm0005171,Angus Macfadyen,1963
nm0005176,Wendie Malick,1950
nm0005179,Camryn Manheim,1961
nm0005184,Patricia Manterola,1972
nm0005186,Constance Marie,1965
nm0005202,Eric McCormack,1963
nm0005203,Mary McCormack,1969
nm0005206,James McDaniel,1958
nm0005211,Danica McKellar,1975
nm0005212,Ian McKellen,1939
nm0005216,Janet McTeer,1961
nm0005218,Tim Meadows,1961
nm0005224,Alex Meneses,0
nm0005231,Dash Mihok,1974
nm0005241,Ralf Moeller,1959
nm0005247,Debbi Morgan,1956
nm0005251,Carrie-Anne Moss,1967
nm0005253,Elisabeth Moss,1982
nm0005256,Bridget Moynahan,1971
nm0005258,Patrick Muldoon,1968
nm0005261,Brittany Murphy,1977
nm0005269,Corin Nemec,1971
nm0005272,Thomas Ian Nicholas,1980
nm0005273,Alessandro Nivola,1972
nm0005278,Jerry O'Connell,1974
nm0005282,Mike O'Malley,1966
nm0005299,Sarah Paulson,1974
nm0005301,Amanda Pays,1959
nm0005315,Jeremy Piven,1965
nm0005322,Sarah-Jane Potts,1976
nm0005325,Keri Lynn Pratt,1978
nm0005342,Norman Reedus,0
nm0005348,Carl Reiner,1922
nm0005350,Simon Rex,1974
nm0005351,Ryan Reynolds,1976
nm0005354,Busta Rhymes,1972
nm0005379,Dennis Rodman,1961
nm0005380,Ray Romano,1957
nm0005381,Rebecca Romijn,1972
nm0005382,Summer Rose,1966
nm0005386,Cecilia Roth,1956
nm0005388,Brad Rowe,1970
nm0005392,Keri Russell,1976
nm0005402,Travis Schuldt,1974
nm0005405,Seann William Scott,1976
nm0005412,Jane Seymour,1951
nm0005416,Vinessa Shaw,1976
nm0005417,Lin Shaye,1943
nm0005430,Gene Simmons,1949
nm0005435,Sinbad,1956
nm0005438,Jeremy Sisto,1974
nm0005442,Amy Smart,1976
nm0005443,Jean Smart,1951
nm0005449,José Solano,1971
nm0005450,David Spade,1964
nm0005452,Hal Sparks,1969
nm0005454,Scott Speedman,1975
nm0005457,Dina Spybey-Waters,1965
nm0005458,Jason Statham,1967
nm0005460,Mary Steenburgen,1953
nm0005464,Alana Stewart,1945
nm0005476,Hilary Swank,1974
nm0005478,Larenz Tate,1975
nm0005493,Justin Timberlake,1981
nm0005495,David Tom,1978
nm0005499,Lily Tomlin,1939
nm0005500,Liz Torres,1947
nm0005502,Michelle Trachtenberg,1985
nm0005511,Tracy Tweed,1965
nm0005512,Mike Tyson,1966
nm0005513,Alanna Ubach,1975
nm0005519,Wilmer Valderrama,1980
nm0005520,Amber Valletta,1974
nm0005522,Mario Van Peebles,1957
nm0005527,Sofía Vergara,1972
nm0005528,Scott Vickaryous,1975
nm0005531,Donnie Wahlberg,1969
nm0005541,Marlon Wayans,1972
nm0005559,Kelli Williams,1970
nm0005561,Luke Wilson,1971
nm0005562,Owen Wilson,1968
nm0005568,Russell Wong,1963
nm0005569,Alfre Woodard,1952
nm0005576,Drea de Matteo,1972
nm0005599,Jérémie Elkaïm,1978
nm0005795,Manuel Merino,1918
nm0005815,Sven Nykvist,1922
nm0005952,Georges Auric,1899
nm0005983,Rahul Dev Burman,1939
nm0006168,John Lennon,1940
nm0006228,Franco Piersanti,1950
nm0006347,June Chadwick,1951
nm0006348,Rajendra Kumar Tuli,1927
nm0006358,Shobhna Samarth,1916
nm0006369,Ashok Kumar,1911
nm0006370,Manoj Kumar,1937
nm0006412,Ashley Moore,1949
nm0006419,Claudette Mink,1971
nm0006429,Girija,1938
nm0006446,Colleen Werthmann,1970
nm0006456,Joe Mulherin,1947
nm0006471,Elsa Lanchester,1902
nm0006487,Jim Sheridan,1949
nm0006489,Nikolay Rybnikov,1930
nm0006563,Iggy Pop,1947
nm0006573,Philippe Leroy,1930
nm0006620,Jean-Pierre Mocky,1929
nm0006669,William Sadler,1950
nm0006683,Vince Jolivette,1971
nm0006692,Rachael Crawford,0
nm0006702,Ana Belén,1951
nm0006715,Mukesh,1923
nm0006718,David Fine,1955
nm0006720,Monique Edwards,0
nm0006721,Susan May Pratt,1974
nm0006737,Hark Bohm,1939
nm0006739,Marquard Bohm,1941
nm0006740,Uwe Bohm,1962
nm0006742,Helen Vita,1928
nm0006762,Saeed Jaffrey,1929
nm0006763,Jackie Shroff,1957
nm0006767,Narayana Rao C.H.,1913
nm0006770,Narayana P.L.,0
nm0006795,Salman Khan,1965
nm0006800,Sandy Dennis,1937
nm0006807,Michèle Morgan,1920
nm0006820,Aleks Paunovic,1969
nm0006826,Stacey Travis,0
nm0006842,Julio Alemán,1933
nm0006888,Tom Noonan,1951
nm0006945,Helmut Berger,1949
nm0006952,Alexia Landeau,0
nm0006982,Adoor Bhasi,1929
nm0006985,Lou Felder,1931
nm0007002,Mark Jeffrey Miller,0
nm0007012,Twinkle Khanna,1973
nm0007023,José Luis López Vázquez,1922
nm0007042,Herbert Lom,1917
nm0007045,Scott Wiper,1970
nm0007069,Pierre Richard,1934
nm0007082,John Stockwell,1961
nm0007098,Paul Hubschmid,1917
nm0007102,Tabu,1971
nm0007106,Shakti Kapoor,1952
nm0007107,Urmila Matondkar,1974
nm0007113,Nana Patekar,1951
nm0007114,Sonali Bendre,1975
nm0007123,Mammootty,1951
nm0007124,Suhasini,1961
nm0007147,Dev Anand,1923
nm0007162,Hélène Rémy,1932
nm0007168,José Carreras,1946
nm0007182,Alex Cox,1954
nm0007203,Frank Ellis,1942
nm0007207,Hans Unterkircher,1895
nm0007210,Saul Rubinek,1948
nm0007214,Frank Albertson,1909
nm0007215,King Baggot,1879
nm0007216,Nancy Carroll,1903
nm0007217,Jack Carson,1910
nm0007218,Tom Conway,1904
nm0007219,Donald Cook,1901
nm0007220,Ricardo Cortez,1900
nm0007221,Maurice Costello,1877
nm0007223,James Dunn,1901
nm0007228,Fardeen Khan,1972
nm0007229,Hertha Thiele,1908
nm0007232,Jack Gwillim,1909
nm0007273,Mrs. A'Costa,0
nm0007308,Per Aabel,1902
nm0007387,Kosti Aaltonen,1900
nm0007404,Aamani,1973
nm0007491,Bonnie Aarons,0
nm0007573,Levan Abashidze,1963
nm0007653,Gali Abaydulov,1953
nm0007668,Jing Abalos,0
nm0007673,Envard Abalyan,0
nm0007720,Leila Abashidze,1929
nm0007746,Diego Abatantuono,1955
nm0007781,Rushdy Abaza,1926
nm0007791,Franco Abba,1963
nm0007796,Axelle Abbadie,1951
nm0007808,Abdullah Abbas,1906
nm0007845,Stefano Abbati,1955
nm0007850,Peter Abbay,1966
nm0007853,Charles S. Abbe,1860
nm0007940,Bruce Abbott,1954
nm0007958,Diahnne Abbott,1945
nm0007995,John Abbott,1905
nm0008014,Marc Abbott,0
nm0008027,Mike Abbott,1953
nm0008084,Carol Abboud,0
nm0008090,Dino Abbrescia,1966
nm0008123,Lobna Abdel Aziz,1935
nm0008124,Mahmoud Abdel Aziz,1946
nm0008125,Sabry Abdelaziz,0
nm0008128,Hana Abdulfattah,1944
nm0008133,Birlanti Abdulhamid,1935
nm0008153,Mohamed Abdel Wahab,1901
nm0008206,Akbar Abdi,1958
nm0008241,Abdrashid Abdrakhmanov,1946
nm0008288,Liza Abdullah,0
nm0008301,Allovuddin Abdullaev,1965
nm0008309,Gulsara Abdullayeva,1948
nm0008311,Aleksandr Abdulov,1953
nm0008326,Abduraim Abdurvakhabov,0
